data,ultima_atualizacao,municipio,codigo,mesorregiao,microrregiao,confirmadosAcumulados,mortesAcumuladas
2020-05-30,False,Paulista,2510907,SERTAO PARAIBANO,SOUSA,17,0
2020-05-30,False,Pedra Branca,2511004,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-30,False,Pedra Lavrada,2511103,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-30,False,Pedras de Fogo,2511202,MATA PARAIBANA,LITORAL SUL,245,4
2020-05-30,False,Pedro Régis,2512721,MATA PARAIBANA,LITORAL NORTE,1,0
2020-05-30,False,Piancó,2511301,SERTAO PARAIBANO,PIANCO,15,2
2020-05-30,False,Picuí,2511400,BORBOREMA,SERIDO ORIENTAL PARAIBANO,10,0
2020-05-30,False,Pilar,2511509,MATA PARAIBANA,SAPE,38,0
2020-05-30,False,Pilões,2511608,AGRESTE PARAIBANO,BREJO PARAIBANO,10,0
2020-05-30,False,Pilõezinhos,2511707,AGRESTE PARAIBANO,GUARABIRA,51,0
2020-05-30,False,Pirpirituba,2511806,AGRESTE PARAIBANO,GUARABIRA,18,0
2020-05-30,False,Pitimbu,2511905,MATA PARAIBANA,LITORAL SUL,67,3
2020-05-30,False,Pocinhos,2512002,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,6,0
2020-05-30,False,Poço Dantas,2512036,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-30,False,Poço de José de Moura,2512077,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-30,False,Pombal,2512101,SERTAO PARAIBANO,SOUSA,60,0
2020-05-30,False,Prata,2512200,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-30,False,Princesa Isabel,2512309,SERTAO PARAIBANO,SERRA DO TEIXEIRA,8,0
2020-05-30,False,Puxinanã,2512408,AGRESTE PARAIBANO,CAMPINA GRANDE,29,0
2020-05-30,False,Queimadas,2512507,AGRESTE PARAIBANO,CAMPINA GRANDE,95,0
2020-05-30,False,Quixabá,2512606,SERTAO PARAIBANO,PATOS,4,0
2020-05-30,False,Remígio,2512705,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,42,1
2020-05-30,False,Riachão,2512747,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,0,0
2020-05-30,False,Riachão do Bacamarte,2512754,AGRESTE PARAIBANO,ITABAIANA,77,0
2020-05-30,False,Riachão do Poço,2512762,MATA PARAIBANA,SAPE,1,1
2020-05-30,False,Riacho de Santo Antônio,2512788,BORBOREMA,CARIRI ORIENTAL,3,0
2020-05-30,False,Riacho dos Cavalos,2512804,SERTAO PARAIBANO,CATOLE DO ROCHA,2,0
2020-05-30,False,Rio Tinto,2512903,MATA PARAIBANA,LITORAL NORTE,55,1
2020-05-30,False,Salgadinho,2513000,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,5,0
2020-05-30,False,Salgado de São Félix,2513109,AGRESTE PARAIBANO,ITABAIANA,25,0
2020-05-30,False,Santa Cecília,2513158,AGRESTE PARAIBANO,UMBUZEIRO,3,0
2020-05-30,False,Santa Cruz,2513208,SERTAO PARAIBANO,SOUSA,0,0
2020-05-30,False,Santa Helena,2513307,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-30,False,Santa Inês,2513356,SERTAO PARAIBANO,ITAPORANGA,1,0
2020-05-30,False,Santa Luzia,2513406,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,43,2
2020-05-30,False,Santa Rita,2513703,MATA PARAIBANA,JOAO PESSOA,569,60
2020-05-30,False,Santa Teresinha,2513802,SERTAO PARAIBANO,PATOS,13,0
2020-05-30,False,Santana de Mangueira,2513505,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-30,False,Santana dos Garrotes,2513604,SERTAO PARAIBANO,PIANCO,1,0
2020-05-30,False,Santo André,2513851,BORBOREMA,CARIRI ORIENTAL,0,0
2020-05-30,False,São Bentinho,2513927,SERTAO PARAIBANO,SOUSA,9,0
2020-05-30,False,São Bento,2513901,SERTAO PARAIBANO,CATOLE DO ROCHA,117,4
2020-05-30,False,São Domingos de Pombal,2513968,SERTAO PARAIBANO,SOUSA,0,0
2020-05-30,False,São Domingos do Cariri,2513943,BORBOREMA,CARIRI ORIENTAL,0,0
2020-05-30,False,São Francisco,2513984,SERTAO PARAIBANO,SOUSA,2,0
2020-05-30,False,São João do Cariri,2514008,BORBOREMA,CARIRI ORIENTAL,1,0
2020-05-30,False,São João do Rio do Peixe,2500700,SERTAO PARAIBANO,CAJAZEIRAS,8,0
2020-05-30,False,São João do Tigre,2514107,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-30,False,São José da Lagoa Tapada,2514206,SERTAO PARAIBANO,SOUSA,13,0
2020-05-30,False,São José de Caiana,2514305,SERTAO PARAIBANO,ITAPORANGA,10,0
2020-05-30,False,São José de Espinharas,2514404,SERTAO PARAIBANO,PATOS,3,0
2020-05-30,False,São José de Piranhas,2514503,SERTAO PARAIBANO,CAJAZEIRAS,5,1
2020-05-30,False,São José de Princesa,2514552,SERTAO PARAIBANO,SERRA DO TEIXEIRA,0,0
2020-05-30,False,São José do Bonfim,2514602,SERTAO PARAIBANO,PATOS,11,0
2020-05-30,False,São José do Brejo do Cruz,2514651,SERTAO PARAIBANO,CATOLE DO ROCHA,0,0
2020-05-30,False,São José do Sabugi,2514701,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,61,0
2020-05-30,False,São José dos Cordeiros,2514800,BORBOREMA,CARIRI OCIDENTAL,3,0
2020-05-30,False,São José dos Ramos,2514453,MATA PARAIBANA,SAPE,10,0
2020-05-30,False,São Mamede,2514909,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,12,0
2020-05-30,False,São Miguel de Taipu,2515005,MATA PARAIBANA,SAPE,17,1
2020-05-30,False,São Sebastião de Lagoa de Roça,2515104,AGRESTE PARAIBANO,ESPERANCA,4,2
2020-05-30,False,São Sebastião do Umbuzeiro,2515203,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-30,False,São Vicente do Seridó,2515401,BORBOREMA,SERIDO ORIENTAL PARAIBANO,12,0
2020-05-30,False,Sapé,2515302,MATA PARAIBANA,SAPE,189,5
2020-05-30,False,Serra Branca,2515500,BORBOREMA,CARIRI OCIDENTAL,2,0
2020-05-30,False,Serra da Raiz,2515609,AGRESTE PARAIBANO,GUARABIRA,10,0
2020-05-30,False,Serra Grande,2515708,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-30,False,Serra Redonda,2515807,AGRESTE PARAIBANO,CAMPINA GRANDE,36,0
2020-05-30,False,Serraria,2515906,AGRESTE PARAIBANO,BREJO PARAIBANO,11,2
2020-05-30,False,Sertãozinho,2515930,AGRESTE PARAIBANO,GUARABIRA,14,0
2020-05-30,False,Sobrado,2515971,MATA PARAIBANA,SAPE,21,1
2020-05-30,False,Solânea,2516003,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,63,0
2020-05-30,False,Soledade,2516102,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,9,0
2020-05-30,False,Sossêgo,2516151,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,0,0
2020-05-30,False,Sousa,2516201,SERTAO PARAIBANO,SOUSA,176,1
2020-05-30,False,Sumé,2516300,BORBOREMA,CARIRI OCIDENTAL,20,0
2020-05-30,False,Tacima,2516409,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,14,1
2020-05-30,False,Taperoá,2516508,BORBOREMA,CARIRI OCIDENTAL,32,1
2020-05-30,False,Tavares,2516607,SERTAO PARAIBANO,SERRA DO TEIXEIRA,6,0
2020-05-30,False,Teixeira,2516706,SERTAO PARAIBANO,SERRA DO TEIXEIRA,17,0
2020-05-30,False,Tenório,2516755,BORBOREMA,SERIDO ORIENTAL PARAIBANO,1,0
2020-05-30,False,Triunfo,2516805,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-30,False,Uiraúna,2516904,SERTAO PARAIBANO,CAJAZEIRAS,4,1
2020-05-30,False,Umbuzeiro,2517001,AGRESTE PARAIBANO,UMBUZEIRO,16,1
2020-05-30,False,Várzea,2517100,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,1,0
2020-05-30,False,Vieirópolis,2517209,SERTAO PARAIBANO,SOUSA,2,0
2020-05-30,False,Vista Serrana,2505501,SERTAO PARAIBANO,SOUSA,1,0
2020-05-30,False,Zabelê,2517407,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-29,False,Água Branca,2500106,SERTAO PARAIBANO,SERRA DO TEIXEIRA,2,0
2020-05-29,False,Aguiar,2500205,SERTAO PARAIBANO,PIANCO,1,0
2020-05-29,False,Alagoa Grande,2500304,AGRESTE PARAIBANO,BREJO PARAIBANO,74,1
2020-05-29,False,Alagoa Nova,2500403,AGRESTE PARAIBANO,BREJO PARAIBANO,21,1
2020-05-29,False,Alagoinha,2500502,AGRESTE PARAIBANO,GUARABIRA,98,0
2020-05-29,False,Alcantil,2500536,BORBOREMA,CARIRI ORIENTAL,1,0
2020-05-29,False,Algodão de Jandaíra,2500577,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,0,0
2020-05-29,False,Alhandra,2500601,MATA PARAIBANA,LITORAL SUL,126,4
2020-05-29,False,Amparo,2500734,BORBOREMA,CARIRI OCIDENTAL,12,0
2020-05-29,False,Aparecida,2500775,SERTAO PARAIBANO,SOUSA,4,0
2020-05-29,False,Araçagi,2500809,AGRESTE PARAIBANO,GUARABIRA,27,0
2020-05-29,False,Arara,2500908,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,13,0
2020-05-29,False,Araruna,2501005,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,2,0
2020-05-29,False,Areia,2501104,AGRESTE PARAIBANO,BREJO PARAIBANO,50,1
2020-05-29,False,Areia de Baraúnas,2501153,SERTAO PARAIBANO,PATOS,1,0
2020-05-29,False,Areial,2501203,AGRESTE PARAIBANO,ESPERANCA,8,0
2020-05-29,False,Aroeiras,2501302,AGRESTE PARAIBANO,UMBUZEIRO,22,0
2020-05-29,False,Assunção,2501351,BORBOREMA,CARIRI OCIDENTAL,5,0
2020-05-29,False,Baía da Traição,2501401,MATA PARAIBANA,LITORAL NORTE,42,1
2020-05-29,False,Bananeiras,2501500,AGRESTE PARAIBANO,BREJO PARAIBANO,17,0
2020-05-29,False,Baraúna,2501534,BORBOREMA,SERIDO ORIENTAL PARAIBANO,7,0
2020-05-29,False,Barra de Santana,2501575,BORBOREMA,CARIRI ORIENTAL,13,0
2020-05-29,False,Barra de Santa Rosa,2501609,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,4,0
2020-05-29,False,Barra de São Miguel,2501708,BORBOREMA,CARIRI ORIENTAL,2,1
2020-05-29,False,Bayeux,2501807,MATA PARAIBANA,JOAO PESSOA,291,19
2020-05-29,False,Belém,2501906,AGRESTE PARAIBANO,GUARABIRA,29,0
2020-05-29,False,Belém do Brejo do Cruz,2502003,SERTAO PARAIBANO,CATOLE DO ROCHA,1,0
2020-05-29,False,Bernardino Batista,2502052,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-29,False,Boa Ventura,2502102,SERTAO PARAIBANO,ITAPORANGA,1,0
2020-05-29,False,Boa Vista,2502151,AGRESTE PARAIBANO,CAMPINA GRANDE,26,0
2020-05-29,False,Bom Jesus,2502201,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-29,False,Bom Sucesso,2502300,SERTAO PARAIBANO,CATOLE DO ROCHA,0,0
2020-05-29,False,Bonito de Santa Fé,2502409,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-29,False,Boqueirão,2502508,BORBOREMA,CARIRI ORIENTAL,13,1
2020-05-29,False,Borborema,2502706,AGRESTE PARAIBANO,BREJO PARAIBANO,1,0
2020-05-29,False,Brejo do Cruz,2502805,SERTAO PARAIBANO,CATOLE DO ROCHA,4,1
2020-05-29,False,Brejo dos Santos,2502904,SERTAO PARAIBANO,CATOLE DO ROCHA,0,0
2020-05-29,False,Caaporã,2503001,MATA PARAIBANA,LITORAL SUL,323,4
2020-05-29,False,Cabaceiras,2503100,BORBOREMA,CARIRI ORIENTAL,1,0
2020-05-29,False,Cabedelo,2503209,MATA PARAIBANA,JOAO PESSOA,691,7
2020-05-29,False,Cachoeira dos Índios,2503308,SERTAO PARAIBANO,CAJAZEIRAS,5,1
2020-05-29,False,Cacimba de Areia,2503407,SERTAO PARAIBANO,PATOS,1,0
2020-05-29,False,Cacimba de Dentro,2503506,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,24,0
2020-05-29,False,Cacimbas,2503555,SERTAO PARAIBANO,SERRA DO TEIXEIRA,2,0
2020-05-29,False,Caiçara,2503605,AGRESTE PARAIBANO,GUARABIRA,22,1
2020-05-29,False,Cajazeiras,2503704,SERTAO PARAIBANO,CAJAZEIRAS,77,5
2020-05-29,False,Cajazeirinhas,2503753,SERTAO PARAIBANO,SOUSA,1,0
2020-05-29,False,Caldas Brandão,2503803,AGRESTE PARAIBANO,ITABAIANA,15,0
2020-05-29,False,Camalaú,2503902,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-29,False,Campina Grande,2504009,AGRESTE PARAIBANO,CAMPINA GRANDE,1288,15
2020-05-29,False,Capim,2504033,MATA PARAIBANA,LITORAL NORTE,34,1
2020-05-29,False,Caraúbas,2504074,BORBOREMA,CARIRI ORIENTAL,0,0
2020-05-29,False,Carrapateira,2504108,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-29,False,Casserengue,2504157,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,7,0
2020-05-29,False,Catingueira,2504207,SERTAO PARAIBANO,PIANCO,3,0
2020-05-29,False,Catolé do Rocha,2504306,SERTAO PARAIBANO,CATOLE DO ROCHA,38,2
2020-05-29,False,Caturité,2504355,BORBOREMA,CARIRI ORIENTAL,11,0
2020-05-29,False,Conceição,2504405,SERTAO PARAIBANO,ITAPORANGA,4,0
2020-05-29,False,Condado,2504504,SERTAO PARAIBANO,SOUSA,38,0
2020-05-29,False,Conde,2504603,MATA PARAIBANA,JOAO PESSOA,90,2
2020-05-29,False,Congo,2504702,BORBOREMA,CARIRI OCIDENTAL,11,1
2020-05-29,False,Coremas,2504801,SERTAO PARAIBANO,PIANCO,15,0
2020-05-29,False,Coxixola,2504850,BORBOREMA,CARIRI OCIDENTAL,4,0
2020-05-29,False,Cruz do Espírito Santo,2504900,MATA PARAIBANA,SAPE,100,6
2020-05-29,False,Cubati,2505006,BORBOREMA,SERIDO ORIENTAL PARAIBANO,1,0
2020-05-29,False,Cuité,2505105,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,10,0
2020-05-29,False,Cuité de Mamanguape,2505238,MATA PARAIBANA,LITORAL NORTE,5,0
2020-05-29,False,Cuitegi,2505204,AGRESTE PARAIBANO,GUARABIRA,40,1
2020-05-29,False,Curral de Cima,2505279,MATA PARAIBANA,LITORAL NORTE,7,0
2020-05-29,False,Curral Velho,2505303,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-29,False,Damião,2505352,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,1,0
2020-05-29,False,Desterro,2505402,SERTAO PARAIBANO,SERRA DO TEIXEIRA,6,0
2020-05-29,False,Diamante,2505600,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-29,False,Dona Inês,2505709,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,2,0
2020-05-29,False,Duas Estradas,2505808,AGRESTE PARAIBANO,GUARABIRA,17,0
2020-05-29,False,Emas,2505907,SERTAO PARAIBANO,PIANCO,1,0
2020-05-29,False,Esperança,2506004,AGRESTE PARAIBANO,ESPERANCA,55,0
2020-05-29,False,Fagundes,2506103,AGRESTE PARAIBANO,CAMPINA GRANDE,7,0
2020-05-29,False,Frei Martinho,2506202,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-29,False,Gado Bravo,2506251,AGRESTE PARAIBANO,UMBUZEIRO,23,1
2020-05-29,False,Guarabira,2506301,AGRESTE PARAIBANO,GUARABIRA,545,3
2020-05-29,False,Gurinhém,2506400,AGRESTE PARAIBANO,ITABAIANA,31,0
2020-05-29,False,Gurjão,2506509,BORBOREMA,CARIRI ORIENTAL,3,0
2020-05-29,False,Ibiara,2506608,SERTAO PARAIBANO,ITAPORANGA,4,0
2020-05-29,False,Igaracy,2502607,SERTAO PARAIBANO,PIANCO,2,0
2020-05-29,False,Imaculada,2506707,SERTAO PARAIBANO,SERRA DO TEIXEIRA,9,0
2020-05-29,False,Ingá,2506806,AGRESTE PARAIBANO,ITABAIANA,39,0
2020-05-29,False,Itabaiana,2506905,AGRESTE PARAIBANO,ITABAIANA,175,2
2020-05-29,False,Itaporanga,2507002,SERTAO PARAIBANO,ITAPORANGA,3,1
2020-05-29,False,Itapororoca,2507101,MATA PARAIBANA,LITORAL NORTE,30,1
2020-05-29,False,Itatuba,2507200,AGRESTE PARAIBANO,ITABAIANA,43,1
2020-05-29,False,Jacaraú,2507309,MATA PARAIBANA,LITORAL NORTE,7,0
2020-05-29,False,Jericó,2507408,SERTAO PARAIBANO,CATOLE DO ROCHA,2,0
2020-05-29,False,João Pessoa,2507507,MATA PARAIBANA,JOAO PESSOA,3685,109
2020-05-29,False,Joca Claudino,2513653,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-29,False,Juarez Távora,2507606,AGRESTE PARAIBANO,ITABAIANA,22,0
2020-05-29,False,Juazeirinho,2507705,BORBOREMA,SERIDO ORIENTAL PARAIBANO,46,0
2020-05-29,False,Junco do Seridó,2507804,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,8,1
2020-05-29,False,Juripiranga,2507903,MATA PARAIBANA,SAPE,86,1
2020-05-29,False,Juru,2508000,SERTAO PARAIBANO,SERRA DO TEIXEIRA,4,0
2020-05-29,False,Lagoa,2508109,SERTAO PARAIBANO,CATOLE DO ROCHA,3,0
2020-05-29,False,Lagoa de Dentro,2508208,AGRESTE PARAIBANO,GUARABIRA,7,0
2020-05-29,False,Lagoa Seca,2508307,AGRESTE PARAIBANO,CAMPINA GRANDE,71,2
2020-05-29,False,Lastro,2508406,SERTAO PARAIBANO,SOUSA,1,0
2020-05-29,False,Livramento,2508505,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-29,False,Logradouro,2508554,AGRESTE PARAIBANO,GUARABIRA,11,0
2020-05-29,False,Lucena,2508604,MATA PARAIBANA,JOAO PESSOA,54,1
2020-05-29,False,Mãe d'Água,2508703,SERTAO PARAIBANO,PATOS,2,0
2020-05-29,False,Malta,2508802,SERTAO PARAIBANO,SOUSA,11,0
2020-05-29,False,Mamanguape,2508901,MATA PARAIBANA,LITORAL NORTE,129,2
2020-05-29,False,Manaíra,2509008,SERTAO PARAIBANO,SERRA DO TEIXEIRA,2,0
2020-05-29,False,Marcação,2509057,MATA PARAIBANA,LITORAL NORTE,5,0
2020-05-29,False,Mari,2509107,MATA PARAIBANA,SAPE,97,3
2020-05-29,False,Marizópolis,2509156,SERTAO PARAIBANO,SOUSA,3,1
2020-05-29,False,Massaranduba,2509206,AGRESTE PARAIBANO,CAMPINA GRANDE,18,0
2020-05-29,False,Mataraca,2509305,MATA PARAIBANA,LITORAL NORTE,24,0
2020-05-29,False,Matinhas,2509339,AGRESTE PARAIBANO,BREJO PARAIBANO,12,0
2020-05-29,False,Mato Grosso,2509370,SERTAO PARAIBANO,CATOLE DO ROCHA,3,0
2020-05-29,False,Maturéia,2509396,SERTAO PARAIBANO,SERRA DO TEIXEIRA,10,0
2020-05-29,False,Mogeiro,2509404,AGRESTE PARAIBANO,ITABAIANA,4,1
2020-05-29,False,Montadas,2509503,AGRESTE PARAIBANO,ESPERANCA,4,0
2020-05-29,False,Monte Horebe,2509602,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-29,False,Monteiro,2509701,BORBOREMA,CARIRI OCIDENTAL,22,0
2020-05-29,False,Mulungu,2509800,AGRESTE PARAIBANO,GUARABIRA,16,0
2020-05-29,False,Natuba,2509909,AGRESTE PARAIBANO,UMBUZEIRO,6,0
2020-05-29,False,Nazarezinho,2510006,SERTAO PARAIBANO,SOUSA,0,0
2020-05-29,False,Nova Floresta,2510105,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,1,0
2020-05-29,False,Nova Olinda,2510204,SERTAO PARAIBANO,PIANCO,2,0
2020-05-29,False,Nova Palmeira,2510303,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-29,False,Olho d'Água,2510402,SERTAO PARAIBANO,PIANCO,9,0
2020-05-29,False,Olivedos,2510501,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,1,0
2020-05-29,False,Ouro Velho,2510600,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-29,False,Parari,2510659,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-29,False,Passagem,2510709,SERTAO PARAIBANO,PATOS,4,0
2020-05-29,False,Patos,2510808,SERTAO PARAIBANO,PATOS,527,21
2020-05-29,False,Paulista,2510907,SERTAO PARAIBANO,SOUSA,16,0
2020-05-29,False,Pedra Branca,2511004,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-29,False,Pedra Lavrada,2511103,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-29,False,Pedras de Fogo,2511202,MATA PARAIBANA,LITORAL SUL,241,4
2020-05-29,False,Pedro Régis,2512721,MATA PARAIBANA,LITORAL NORTE,1,0
2020-05-29,False,Piancó,2511301,SERTAO PARAIBANO,PIANCO,15,2
2020-05-29,False,Picuí,2511400,BORBOREMA,SERIDO ORIENTAL PARAIBANO,9,0
2020-05-29,False,Pilar,2511509,MATA PARAIBANA,SAPE,37,0
2020-05-29,False,Pilões,2511608,AGRESTE PARAIBANO,BREJO PARAIBANO,11,0
2020-05-29,False,Pilõezinhos,2511707,AGRESTE PARAIBANO,GUARABIRA,51,0
2020-05-29,False,Pirpirituba,2511806,AGRESTE PARAIBANO,GUARABIRA,16,0
2020-05-29,False,Pitimbu,2511905,MATA PARAIBANA,LITORAL SUL,68,3
2020-05-29,False,Pocinhos,2512002,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,6,0
2020-05-29,False,Poço Dantas,2512036,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-29,False,Poço de José de Moura,2512077,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-29,False,Pombal,2512101,SERTAO PARAIBANO,SOUSA,50,0
2020-05-29,False,Prata,2512200,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-29,False,Princesa Isabel,2512309,SERTAO PARAIBANO,SERRA DO TEIXEIRA,8,0
2020-05-29,False,Puxinanã,2512408,AGRESTE PARAIBANO,CAMPINA GRANDE,27,0
2020-05-29,False,Queimadas,2512507,AGRESTE PARAIBANO,CAMPINA GRANDE,67,0
2020-05-29,False,Quixabá,2512606,SERTAO PARAIBANO,PATOS,4,0
2020-05-29,False,Remígio,2512705,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,40,1
2020-05-29,False,Riachão,2512747,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,0,0
2020-05-29,False,Riachão do Bacamarte,2512754,AGRESTE PARAIBANO,ITABAIANA,64,0
2020-05-29,False,Riachão do Poço,2512762,MATA PARAIBANA,SAPE,1,1
2020-05-29,False,Riacho de Santo Antônio,2512788,BORBOREMA,CARIRI ORIENTAL,3,0
2020-05-29,False,Riacho dos Cavalos,2512804,SERTAO PARAIBANO,CATOLE DO ROCHA,2,0
2020-05-29,False,Rio Tinto,2512903,MATA PARAIBANA,LITORAL NORTE,51,1
2020-05-29,False,Salgadinho,2513000,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,5,0
2020-05-29,False,Salgado de São Félix,2513109,AGRESTE PARAIBANO,ITABAIANA,24,0
2020-05-29,False,Santa Cecília,2513158,AGRESTE PARAIBANO,UMBUZEIRO,3,0
2020-05-29,False,Santa Cruz,2513208,SERTAO PARAIBANO,SOUSA,0,0
2020-05-29,False,Santa Helena,2513307,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-29,False,Santa Inês,2513356,SERTAO PARAIBANO,ITAPORANGA,1,0
2020-05-29,False,Santa Luzia,2513406,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,39,2
2020-05-29,False,Santa Rita,2513703,MATA PARAIBANA,JOAO PESSOA,553,56
2020-05-29,False,Santa Teresinha,2513802,SERTAO PARAIBANO,PATOS,13,0
2020-05-29,False,Santana de Mangueira,2513505,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-29,False,Santana dos Garrotes,2513604,SERTAO PARAIBANO,PIANCO,1,0
2020-05-29,False,Santo André,2513851,BORBOREMA,CARIRI ORIENTAL,0,0
2020-05-29,False,São Bentinho,2513927,SERTAO PARAIBANO,SOUSA,9,0
2020-05-29,False,São Bento,2513901,SERTAO PARAIBANO,CATOLE DO ROCHA,94,4
2020-05-29,False,São Domingos de Pombal,2513968,SERTAO PARAIBANO,SOUSA,0,0
2020-05-29,False,São Domingos do Cariri,2513943,BORBOREMA,CARIRI ORIENTAL,0,0
