data,ultima_atualizacao,municipio,codigo,mesorregiao,microrregiao,confirmadosAcumulados,mortesAcumuladas
2020-05-29,False,São Francisco,2513984,SERTAO PARAIBANO,SOUSA,2,0
2020-05-29,False,São João do Cariri,2514008,BORBOREMA,CARIRI ORIENTAL,1,0
2020-05-29,False,São João do Rio do Peixe,2500700,SERTAO PARAIBANO,CAJAZEIRAS,7,0
2020-05-29,False,São João do Tigre,2514107,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-29,False,São José da Lagoa Tapada,2514206,SERTAO PARAIBANO,SOUSA,13,0
2020-05-29,False,São José de Caiana,2514305,SERTAO PARAIBANO,ITAPORANGA,10,0
2020-05-29,False,São José de Espinharas,2514404,SERTAO PARAIBANO,PATOS,3,0
2020-05-29,False,São José de Piranhas,2514503,SERTAO PARAIBANO,CAJAZEIRAS,5,1
2020-05-29,False,São José de Princesa,2514552,SERTAO PARAIBANO,SERRA DO TEIXEIRA,0,0
2020-05-29,False,São José do Bonfim,2514602,SERTAO PARAIBANO,PATOS,10,0
2020-05-29,False,São José do Brejo do Cruz,2514651,SERTAO PARAIBANO,CATOLE DO ROCHA,0,0
2020-05-29,False,São José do Sabugi,2514701,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,61,0
2020-05-29,False,São José dos Cordeiros,2514800,BORBOREMA,CARIRI OCIDENTAL,3,0
2020-05-29,False,São José dos Ramos,2514453,MATA PARAIBANA,SAPE,9,0
2020-05-29,False,São Mamede,2514909,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,12,0
2020-05-29,False,São Miguel de Taipu,2515005,MATA PARAIBANA,SAPE,17,1
2020-05-29,False,São Sebastião de Lagoa de Roça,2515104,AGRESTE PARAIBANO,ESPERANCA,4,2
2020-05-29,False,São Sebastião do Umbuzeiro,2515203,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-29,False,São Vicente do Seridó,2515401,BORBOREMA,SERIDO ORIENTAL PARAIBANO,11,0
2020-05-29,False,Sapé,2515302,MATA PARAIBANA,SAPE,186,5
2020-05-29,False,Serra Branca,2515500,BORBOREMA,CARIRI OCIDENTAL,2,0
2020-05-29,False,Serra da Raiz,2515609,AGRESTE PARAIBANO,GUARABIRA,10,0
2020-05-29,False,Serra Grande,2515708,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-29,False,Serra Redonda,2515807,AGRESTE PARAIBANO,CAMPINA GRANDE,29,0
2020-05-29,False,Serraria,2515906,AGRESTE PARAIBANO,BREJO PARAIBANO,10,2
2020-05-29,False,Sertãozinho,2515930,AGRESTE PARAIBANO,GUARABIRA,11,0
2020-05-29,False,Sobrado,2515971,MATA PARAIBANA,SAPE,18,1
2020-05-29,False,Solânea,2516003,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,60,0
2020-05-29,False,Soledade,2516102,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,8,0
2020-05-29,False,Sossêgo,2516151,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,0,0
2020-05-29,False,Sousa,2516201,SERTAO PARAIBANO,SOUSA,163,1
2020-05-29,False,Sumé,2516300,BORBOREMA,CARIRI OCIDENTAL,13,0
2020-05-29,False,Tacima,2516409,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,14,1
2020-05-29,False,Taperoá,2516508,BORBOREMA,CARIRI OCIDENTAL,34,1
2020-05-29,False,Tavares,2516607,SERTAO PARAIBANO,SERRA DO TEIXEIRA,6,0
2020-05-29,False,Teixeira,2516706,SERTAO PARAIBANO,SERRA DO TEIXEIRA,15,0
2020-05-29,False,Tenório,2516755,BORBOREMA,SERIDO ORIENTAL PARAIBANO,1,0
2020-05-29,False,Triunfo,2516805,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-29,False,Uiraúna,2516904,SERTAO PARAIBANO,CAJAZEIRAS,4,1
2020-05-29,False,Umbuzeiro,2517001,AGRESTE PARAIBANO,UMBUZEIRO,16,1
2020-05-29,False,Várzea,2517100,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,1,0
2020-05-29,False,Vieirópolis,2517209,SERTAO PARAIBANO,SOUSA,2,0
2020-05-29,False,Vista Serrana,2505501,SERTAO PARAIBANO,SOUSA,1,0
2020-05-29,False,Zabelê,2517407,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-28,False,Água Branca,2500106,SERTAO PARAIBANO,SERRA DO TEIXEIRA,2,0
2020-05-28,False,Aguiar,2500205,SERTAO PARAIBANO,PIANCO,1,0
2020-05-28,False,Alagoa Grande,2500304,AGRESTE PARAIBANO,BREJO PARAIBANO,68,1
2020-05-28,False,Alagoa Nova,2500403,AGRESTE PARAIBANO,BREJO PARAIBANO,19,1
2020-05-28,False,Alagoinha,2500502,AGRESTE PARAIBANO,GUARABIRA,89,0
2020-05-28,False,Alcantil,2500536,BORBOREMA,CARIRI ORIENTAL,1,0
2020-05-28,False,Algodão de Jandaíra,2500577,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,0,0
2020-05-28,False,Alhandra,2500601,MATA PARAIBANA,LITORAL SUL,113,4
2020-05-28,False,Amparo,2500734,BORBOREMA,CARIRI OCIDENTAL,11,0
2020-05-28,False,Aparecida,2500775,SERTAO PARAIBANO,SOUSA,4,0
2020-05-28,False,Araçagi,2500809,AGRESTE PARAIBANO,GUARABIRA,24,0
2020-05-28,False,Arara,2500908,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,8,0
2020-05-28,False,Araruna,2501005,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,2,0
2020-05-28,False,Areia,2501104,AGRESTE PARAIBANO,BREJO PARAIBANO,43,1
2020-05-28,False,Areia de Baraúnas,2501153,SERTAO PARAIBANO,PATOS,1,0
2020-05-28,False,Areial,2501203,AGRESTE PARAIBANO,ESPERANCA,8,0
2020-05-28,False,Aroeiras,2501302,AGRESTE PARAIBANO,UMBUZEIRO,20,0
2020-05-28,False,Assunção,2501351,BORBOREMA,CARIRI OCIDENTAL,3,0
2020-05-28,False,Baía da Traição,2501401,MATA PARAIBANA,LITORAL NORTE,42,1
2020-05-28,False,Bananeiras,2501500,AGRESTE PARAIBANO,BREJO PARAIBANO,16,0
2020-05-28,False,Baraúna,2501534,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-28,False,Barra de Santana,2501575,BORBOREMA,CARIRI ORIENTAL,13,0
2020-05-28,False,Barra de Santa Rosa,2501609,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,3,0
2020-05-28,False,Barra de São Miguel,2501708,BORBOREMA,CARIRI ORIENTAL,2,1
2020-05-28,False,Bayeux,2501807,MATA PARAIBANA,JOAO PESSOA,263,19
2020-05-28,False,Belém,2501906,AGRESTE PARAIBANO,GUARABIRA,25,0
2020-05-28,False,Belém do Brejo do Cruz,2502003,SERTAO PARAIBANO,CATOLE DO ROCHA,1,0
2020-05-28,False,Bernardino Batista,2502052,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-28,False,Boa Ventura,2502102,SERTAO PARAIBANO,ITAPORANGA,1,0
2020-05-28,False,Boa Vista,2502151,AGRESTE PARAIBANO,CAMPINA GRANDE,23,0
2020-05-28,False,Bom Jesus,2502201,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-28,False,Bom Sucesso,2502300,SERTAO PARAIBANO,CATOLE DO ROCHA,0,0
2020-05-28,False,Bonito de Santa Fé,2502409,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-28,False,Boqueirão,2502508,BORBOREMA,CARIRI ORIENTAL,12,1
2020-05-28,False,Borborema,2502706,AGRESTE PARAIBANO,BREJO PARAIBANO,1,0
2020-05-28,False,Brejo do Cruz,2502805,SERTAO PARAIBANO,CATOLE DO ROCHA,4,1
2020-05-28,False,Brejo dos Santos,2502904,SERTAO PARAIBANO,CATOLE DO ROCHA,0,0
2020-05-28,False,Caaporã,2503001,MATA PARAIBANA,LITORAL SUL,296,4
2020-05-28,False,Cabaceiras,2503100,BORBOREMA,CARIRI ORIENTAL,1,0
2020-05-28,False,Cabedelo,2503209,MATA PARAIBANA,JOAO PESSOA,644,7
2020-05-28,False,Cachoeira dos Índios,2503308,SERTAO PARAIBANO,CAJAZEIRAS,4,1
2020-05-28,False,Cacimba de Areia,2503407,SERTAO PARAIBANO,PATOS,0,0
2020-05-28,False,Cacimba de Dentro,2503506,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,23,0
2020-05-28,False,Cacimbas,2503555,SERTAO PARAIBANO,SERRA DO TEIXEIRA,2,0
2020-05-28,False,Caiçara,2503605,AGRESTE PARAIBANO,GUARABIRA,21,1
2020-05-28,False,Cajazeiras,2503704,SERTAO PARAIBANO,CAJAZEIRAS,72,5
2020-05-28,False,Cajazeirinhas,2503753,SERTAO PARAIBANO,SOUSA,1,0
2020-05-28,False,Caldas Brandão,2503803,AGRESTE PARAIBANO,ITABAIANA,14,0
2020-05-28,False,Camalaú,2503902,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-28,False,Campina Grande,2504009,AGRESTE PARAIBANO,CAMPINA GRANDE,1180,15
2020-05-28,False,Capim,2504033,MATA PARAIBANA,LITORAL NORTE,34,1
2020-05-28,False,Caraúbas,2504074,BORBOREMA,CARIRI ORIENTAL,0,0
2020-05-28,False,Carrapateira,2504108,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-28,False,Casserengue,2504157,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,7,0
2020-05-28,False,Catingueira,2504207,SERTAO PARAIBANO,PIANCO,3,0
2020-05-28,False,Catolé do Rocha,2504306,SERTAO PARAIBANO,CATOLE DO ROCHA,32,2
2020-05-28,False,Caturité,2504355,BORBOREMA,CARIRI ORIENTAL,11,0
2020-05-28,False,Conceição,2504405,SERTAO PARAIBANO,ITAPORANGA,4,0
2020-05-28,False,Condado,2504504,SERTAO PARAIBANO,SOUSA,37,0
2020-05-28,False,Conde,2504603,MATA PARAIBANA,JOAO PESSOA,79,2
2020-05-28,False,Congo,2504702,BORBOREMA,CARIRI OCIDENTAL,11,1
2020-05-28,False,Coremas,2504801,SERTAO PARAIBANO,PIANCO,13,0
2020-05-28,False,Coxixola,2504850,BORBOREMA,CARIRI OCIDENTAL,4,0
2020-05-28,False,Cruz do Espírito Santo,2504900,MATA PARAIBANA,SAPE,96,6
2020-05-28,False,Cubati,2505006,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-28,False,Cuité,2505105,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,10,0
2020-05-28,False,Cuité de Mamanguape,2505238,MATA PARAIBANA,LITORAL NORTE,3,0
2020-05-28,False,Cuitegi,2505204,AGRESTE PARAIBANO,GUARABIRA,43,1
2020-05-28,False,Curral de Cima,2505279,MATA PARAIBANA,LITORAL NORTE,7,0
2020-05-28,False,Curral Velho,2505303,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-28,False,Damião,2505352,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,1,0
2020-05-28,False,Desterro,2505402,SERTAO PARAIBANO,SERRA DO TEIXEIRA,4,0
2020-05-28,False,Diamante,2505600,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-28,False,Dona Inês,2505709,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,2,0
2020-05-28,False,Duas Estradas,2505808,AGRESTE PARAIBANO,GUARABIRA,15,0
2020-05-28,False,Emas,2505907,SERTAO PARAIBANO,PIANCO,1,0
2020-05-28,False,Esperança,2506004,AGRESTE PARAIBANO,ESPERANCA,50,0
2020-05-28,False,Fagundes,2506103,AGRESTE PARAIBANO,CAMPINA GRANDE,6,0
2020-05-28,False,Frei Martinho,2506202,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-28,False,Gado Bravo,2506251,AGRESTE PARAIBANO,UMBUZEIRO,21,1
2020-05-28,False,Guarabira,2506301,AGRESTE PARAIBANO,GUARABIRA,493,3
2020-05-28,False,Gurinhém,2506400,AGRESTE PARAIBANO,ITABAIANA,31,0
2020-05-28,False,Gurjão,2506509,BORBOREMA,CARIRI ORIENTAL,3,0
2020-05-28,False,Ibiara,2506608,SERTAO PARAIBANO,ITAPORANGA,4,0
2020-05-28,False,Igaracy,2502607,SERTAO PARAIBANO,PIANCO,2,0
2020-05-28,False,Imaculada,2506707,SERTAO PARAIBANO,SERRA DO TEIXEIRA,5,0
2020-05-28,False,Ingá,2506806,AGRESTE PARAIBANO,ITABAIANA,32,0
2020-05-28,False,Itabaiana,2506905,AGRESTE PARAIBANO,ITABAIANA,143,2
2020-05-28,False,Itaporanga,2507002,SERTAO PARAIBANO,ITAPORANGA,3,1
2020-05-28,False,Itapororoca,2507101,MATA PARAIBANA,LITORAL NORTE,28,1
2020-05-28,False,Itatuba,2507200,AGRESTE PARAIBANO,ITABAIANA,43,1
2020-05-28,False,Jacaraú,2507309,MATA PARAIBANA,LITORAL NORTE,7,0
2020-05-28,False,Jericó,2507408,SERTAO PARAIBANO,CATOLE DO ROCHA,1,0
2020-05-28,False,João Pessoa,2507507,MATA PARAIBANA,JOAO PESSOA,3472,109
2020-05-28,False,Joca Claudino,2513653,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-28,False,Juarez Távora,2507606,AGRESTE PARAIBANO,ITABAIANA,17,0
2020-05-28,False,Juazeirinho,2507705,BORBOREMA,SERIDO ORIENTAL PARAIBANO,46,0
2020-05-28,False,Junco do Seridó,2507804,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,8,1
2020-05-28,False,Juripiranga,2507903,MATA PARAIBANA,SAPE,74,1
2020-05-28,False,Juru,2508000,SERTAO PARAIBANO,SERRA DO TEIXEIRA,4,0
2020-05-28,False,Lagoa,2508109,SERTAO PARAIBANO,CATOLE DO ROCHA,3,0
2020-05-28,False,Lagoa de Dentro,2508208,AGRESTE PARAIBANO,GUARABIRA,7,0
2020-05-28,False,Lagoa Seca,2508307,AGRESTE PARAIBANO,CAMPINA GRANDE,52,2
2020-05-28,False,Lastro,2508406,SERTAO PARAIBANO,SOUSA,1,0
2020-05-28,False,Livramento,2508505,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-28,False,Logradouro,2508554,AGRESTE PARAIBANO,GUARABIRA,10,0
2020-05-28,False,Lucena,2508604,MATA PARAIBANA,JOAO PESSOA,54,1
2020-05-28,False,Mãe d'Água,2508703,SERTAO PARAIBANO,PATOS,2,0
2020-05-28,False,Malta,2508802,SERTAO PARAIBANO,SOUSA,9,0
2020-05-28,False,Mamanguape,2508901,MATA PARAIBANA,LITORAL NORTE,108,2
2020-05-28,False,Manaíra,2509008,SERTAO PARAIBANO,SERRA DO TEIXEIRA,2,0
2020-05-28,False,Marcação,2509057,MATA PARAIBANA,LITORAL NORTE,1,0
2020-05-28,False,Mari,2509107,MATA PARAIBANA,SAPE,91,3
2020-05-28,False,Marizópolis,2509156,SERTAO PARAIBANO,SOUSA,3,1
2020-05-28,False,Massaranduba,2509206,AGRESTE PARAIBANO,CAMPINA GRANDE,17,0
2020-05-28,False,Mataraca,2509305,MATA PARAIBANA,LITORAL NORTE,23,0
2020-05-28,False,Matinhas,2509339,AGRESTE PARAIBANO,BREJO PARAIBANO,11,0
2020-05-28,False,Mato Grosso,2509370,SERTAO PARAIBANO,CATOLE DO ROCHA,3,0
2020-05-28,False,Maturéia,2509396,SERTAO PARAIBANO,SERRA DO TEIXEIRA,10,0
2020-05-28,False,Mogeiro,2509404,AGRESTE PARAIBANO,ITABAIANA,3,1
2020-05-28,False,Montadas,2509503,AGRESTE PARAIBANO,ESPERANCA,4,0
2020-05-28,False,Monte Horebe,2509602,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-28,False,Monteiro,2509701,BORBOREMA,CARIRI OCIDENTAL,19,0
2020-05-28,False,Mulungu,2509800,AGRESTE PARAIBANO,GUARABIRA,15,0
2020-05-28,False,Natuba,2509909,AGRESTE PARAIBANO,UMBUZEIRO,6,0
2020-05-28,False,Nazarezinho,2510006,SERTAO PARAIBANO,SOUSA,0,0
2020-05-28,False,Nova Floresta,2510105,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,1,0
2020-05-28,False,Nova Olinda,2510204,SERTAO PARAIBANO,PIANCO,2,0
2020-05-28,False,Nova Palmeira,2510303,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-28,False,Olho d'Água,2510402,SERTAO PARAIBANO,PIANCO,7,0
2020-05-28,False,Olivedos,2510501,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,1,0
2020-05-28,False,Ouro Velho,2510600,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-28,False,Parari,2510659,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-28,False,Passagem,2510709,SERTAO PARAIBANO,PATOS,4,0
2020-05-28,False,Patos,2510808,SERTAO PARAIBANO,PATOS,478,21
2020-05-28,False,Paulista,2510907,SERTAO PARAIBANO,SOUSA,14,0
2020-05-28,False,Pedra Branca,2511004,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-28,False,Pedra Lavrada,2511103,BORBOREMA,SERIDO ORIENTAL PARAIBANO,0,0
2020-05-28,False,Pedras de Fogo,2511202,MATA PARAIBANA,LITORAL SUL,189,4
2020-05-28,False,Pedro Régis,2512721,MATA PARAIBANA,LITORAL NORTE,1,0
2020-05-28,False,Piancó,2511301,SERTAO PARAIBANO,PIANCO,14,2
2020-05-28,False,Picuí,2511400,BORBOREMA,SERIDO ORIENTAL PARAIBANO,8,0
2020-05-28,False,Pilar,2511509,MATA PARAIBANA,SAPE,37,0
2020-05-28,False,Pilões,2511608,AGRESTE PARAIBANO,BREJO PARAIBANO,8,0
2020-05-28,False,Pilõezinhos,2511707,AGRESTE PARAIBANO,GUARABIRA,51,0
2020-05-28,False,Pirpirituba,2511806,AGRESTE PARAIBANO,GUARABIRA,16,0
2020-05-28,False,Pitimbu,2511905,MATA PARAIBANA,LITORAL SUL,68,3
2020-05-28,False,Pocinhos,2512002,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,6,0
2020-05-28,False,Poço Dantas,2512036,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-28,False,Poço de José de Moura,2512077,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-28,False,Pombal,2512101,SERTAO PARAIBANO,SOUSA,39,0
2020-05-28,False,Prata,2512200,BORBOREMA,CARIRI OCIDENTAL,0,0
2020-05-28,False,Princesa Isabel,2512309,SERTAO PARAIBANO,SERRA DO TEIXEIRA,7,0
2020-05-28,False,Puxinanã,2512408,AGRESTE PARAIBANO,CAMPINA GRANDE,24,0
2020-05-28,False,Queimadas,2512507,AGRESTE PARAIBANO,CAMPINA GRANDE,64,0
2020-05-28,False,Quixabá,2512606,SERTAO PARAIBANO,PATOS,4,0
2020-05-28,False,Remígio,2512705,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,39,1
2020-05-28,False,Riachão,2512747,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,0,0
2020-05-28,False,Riachão do Bacamarte,2512754,AGRESTE PARAIBANO,ITABAIANA,64,0
2020-05-28,False,Riachão do Poço,2512762,MATA PARAIBANA,SAPE,1,1
2020-05-28,False,Riacho de Santo Antônio,2512788,BORBOREMA,CARIRI ORIENTAL,3,0
2020-05-28,False,Riacho dos Cavalos,2512804,SERTAO PARAIBANO,CATOLE DO ROCHA,2,0
2020-05-28,False,Rio Tinto,2512903,MATA PARAIBANA,LITORAL NORTE,43,1
2020-05-28,False,Salgadinho,2513000,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,5,0
2020-05-28,False,Salgado de São Félix,2513109,AGRESTE PARAIBANO,ITABAIANA,25,0
2020-05-28,False,Santa Cecília,2513158,AGRESTE PARAIBANO,UMBUZEIRO,3,0
2020-05-28,False,Santa Cruz,2513208,SERTAO PARAIBANO,SOUSA,0,0
2020-05-28,False,Santa Helena,2513307,SERTAO PARAIBANO,CAJAZEIRAS,1,0
2020-05-28,False,Santa Inês,2513356,SERTAO PARAIBANO,ITAPORANGA,1,0
2020-05-28,False,Santa Luzia,2513406,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,37,2
2020-05-28,False,Santa Rita,2513703,MATA PARAIBANA,JOAO PESSOA,581,56
2020-05-28,False,Santa Teresinha,2513802,SERTAO PARAIBANO,PATOS,12,0
2020-05-28,False,Santana de Mangueira,2513505,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-28,False,Santana dos Garrotes,2513604,SERTAO PARAIBANO,PIANCO,1,0
2020-05-28,False,Santo André,2513851,BORBOREMA,CARIRI ORIENTAL,0,0
2020-05-28,False,São Bentinho,2513927,SERTAO PARAIBANO,SOUSA,9,0
2020-05-28,False,São Bento,2513901,SERTAO PARAIBANO,CATOLE DO ROCHA,88,4
2020-05-28,False,São Domingos de Pombal,2513968,SERTAO PARAIBANO,SOUSA,0,0
2020-05-28,False,São Domingos do Cariri,2513943,BORBOREMA,CARIRI ORIENTAL,0,0
2020-05-28,False,São Francisco,2513984,SERTAO PARAIBANO,SOUSA,2,0
2020-05-28,False,São João do Cariri,2514008,BORBOREMA,CARIRI ORIENTAL,1,0
2020-05-28,False,São João do Rio do Peixe,2500700,SERTAO PARAIBANO,CAJAZEIRAS,7,0
2020-05-28,False,São João do Tigre,2514107,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-28,False,São José da Lagoa Tapada,2514206,SERTAO PARAIBANO,SOUSA,13,0
2020-05-28,False,São José de Caiana,2514305,SERTAO PARAIBANO,ITAPORANGA,10,0
2020-05-28,False,São José de Espinharas,2514404,SERTAO PARAIBANO,PATOS,3,0
2020-05-28,False,São José de Piranhas,2514503,SERTAO PARAIBANO,CAJAZEIRAS,4,1
2020-05-28,False,São José de Princesa,2514552,SERTAO PARAIBANO,SERRA DO TEIXEIRA,0,0
2020-05-28,False,São José do Bonfim,2514602,SERTAO PARAIBANO,PATOS,10,0
2020-05-28,False,São José do Brejo do Cruz,2514651,SERTAO PARAIBANO,CATOLE DO ROCHA,0,0
2020-05-28,False,São José do Sabugi,2514701,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,53,0
2020-05-28,False,São José dos Cordeiros,2514800,BORBOREMA,CARIRI OCIDENTAL,3,0
2020-05-28,False,São José dos Ramos,2514453,MATA PARAIBANA,SAPE,9,0
2020-05-28,False,São Mamede,2514909,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,12,0
2020-05-28,False,São Miguel de Taipu,2515005,MATA PARAIBANA,SAPE,17,1
2020-05-28,False,São Sebastião de Lagoa de Roça,2515104,AGRESTE PARAIBANO,ESPERANCA,4,2
2020-05-28,False,São Sebastião do Umbuzeiro,2515203,BORBOREMA,CARIRI OCIDENTAL,1,0
2020-05-28,False,São Vicente do Seridó,2515401,BORBOREMA,SERIDO ORIENTAL PARAIBANO,11,0
2020-05-28,False,Sapé,2515302,MATA PARAIBANA,SAPE,184,5
2020-05-28,False,Serra Branca,2515500,BORBOREMA,CARIRI OCIDENTAL,2,0
2020-05-28,False,Serra da Raiz,2515609,AGRESTE PARAIBANO,GUARABIRA,9,0
2020-05-28,False,Serra Grande,2515708,SERTAO PARAIBANO,ITAPORANGA,0,0
2020-05-28,False,Serra Redonda,2515807,AGRESTE PARAIBANO,CAMPINA GRANDE,26,0
2020-05-28,False,Serraria,2515906,AGRESTE PARAIBANO,BREJO PARAIBANO,10,2
2020-05-28,False,Sertãozinho,2515930,AGRESTE PARAIBANO,GUARABIRA,9,0
2020-05-28,False,Sobrado,2515971,MATA PARAIBANA,SAPE,17,1
2020-05-28,False,Solânea,2516003,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,49,0
2020-05-28,False,Soledade,2516102,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,7,0
2020-05-28,False,Sossêgo,2516151,AGRESTE PARAIBANO,CURIMATAU OCIDENTAL,0,0
2020-05-28,False,Sousa,2516201,SERTAO PARAIBANO,SOUSA,152,1
2020-05-28,False,Sumé,2516300,BORBOREMA,CARIRI OCIDENTAL,10,0
2020-05-28,False,Tacima,2516409,AGRESTE PARAIBANO,CURIMATAU ORIENTAL,9,1
2020-05-28,False,Taperoá,2516508,BORBOREMA,CARIRI OCIDENTAL,34,1
2020-05-28,False,Tavares,2516607,SERTAO PARAIBANO,SERRA DO TEIXEIRA,6,0
2020-05-28,False,Teixeira,2516706,SERTAO PARAIBANO,SERRA DO TEIXEIRA,13,0
2020-05-28,False,Tenório,2516755,BORBOREMA,SERIDO ORIENTAL PARAIBANO,1,0
2020-05-28,False,Triunfo,2516805,SERTAO PARAIBANO,CAJAZEIRAS,0,0
2020-05-28,False,Uiraúna,2516904,SERTAO PARAIBANO,CAJAZEIRAS,4,1
2020-05-28,False,Umbuzeiro,2517001,AGRESTE PARAIBANO,UMBUZEIRO,16,1
2020-05-28,False,Várzea,2517100,BORBOREMA,SERIDO OCIDENTAL PARAIBANO,1,0
2020-05-28,False,Vieirópolis,2517209,SERTAO PARAIBANO,SOUSA,2,0
2020-05-28,False,Vista Serrana,2505501,SERTAO PARAIBANO,SOUSA,1,0
2020-05-28,False,Zabelê,2517407,BORBOREMA,CARIRI OCIDENTAL,0,0